,game_idx,ai_treatment,hint_treatment,is_tutorial_game,reward,hit_goals,designed_goals,player0_move,player1_move
167,1003,1,0,True,4,"(1, 2)","(0, 2)","[0, 0, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 2]","[1, 1, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4]"
168,272,1,0,False,10,"(1, 3)","(1, 3)","[3, 3, 3, 3, 1]","[1, 3, 3, 3, 1]"
169,28,1,0,False,10,"(0, 2)","(0, 2)","[2, 2, 2, 2, 2, 1, 1, 2, 2, 0]","[0, 0, 3, 3, 4, 4, 4, 4, 4, 4]"
170,492,1,0,False,10,"(0, 2)","(0, 2)","[3, 1, 1, 1, 2, 2]","[0, 0, 2, 0, 4, 4]"
171,69,1,0,False,4,"(0, 3)","(1, 3)","[2, 1, 4, 4]","[1, 1, 1, 3]"
172,131,1,0,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 1, 2, 2, 0]","[1, 1, 1, 1, 4, 4, 4]"
173,323,1,0,False,4,"(1, 2)","(0, 2)","[2, 2, 2, 2, 2, 4, 4]","[1, 1, 1, 1, 3, 1, 1]"
174,147,1,0,False,4,"(1, 2)","(0, 2)","[0, 3, 0, 3, 3, 3]","[2, 1, 1, 2, 4, 4]"
175,761,1,0,False,10,"(1, 3)","(1, 3)","[2, 1, 2, 2, 2, 2]","[0, 2, 2, 0, 4, 4]"
176,817,1,0,False,10,"(0, 2)","(0, 2)","[2, 3, 1, 1, 1, 1, 4, 4, 4, 4]","[1, 1, 1, 1, 3, 3, 3, 1, 3, 3]"
177,90,1,0,False,10,"(0, 2)","(0, 2)","[0, 0, 2, 2]","[1, 2, 2, 2]"
178,105,1,0,False,10,"(1, 3)","(1, 3)","[2, 1, 1, 1, 1]","[3, 3, 3, 1, 3]"
179,602,1,0,False,4,"(1, 2)","(0, 2)","[0, 0, 0, 0, 2, 0, 2, 2, 2, 0, 0, 3]","[2, 2, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4]"
180,337,1,0,False,10,"(0, 2)","(0, 2)","[1, 3, 1, 1, 1, 1, 1, 1]","[1, 3, 3, 3, 3, 4, 4, 4]"
181,594,1,0,False,-10,"(-1, -1)","(1, 3)","[3, 1]","[0, 0]"
182,305,1,0,False,4,"(1, 2)","(0, 2)","[1, 1, 2, 2, 3, 1, 1, 1, 1, 2]","[2, 1, 1, 1, 3, 1, 1, 3, 4, 4]"
183,597,1,0,False,10,"(0, 2)","(0, 2)","[3, 2, 2, 2, 2, 1, 2, 2, 2, 1]","[2, 2, 2, 2, 4, 4, 4, 4, 4, 4]"
184,619,1,0,False,10,"(1, 3)","(1, 3)","[0, 0, 0, 0, 2]","[0, 0, 0, 3, 3]"
185,537,1,0,False,4,"(0, 3)","(1, 3)","[2, 2, 2, 2, 2, 2, 2]","[3, 3, 3, 3, 4, 4, 4]"
186,186,1,0,False,4,"(1, 2)","(0, 2)","[3, 3, 3, 3, 1, 3, 1, 4]","[0, 0, 2, 0, 0, 3, 3, 3]"
187,829,1,0,False,4,"(0, 3)","(1, 3)","[3, 3, 3, 3, 3, 1, 1, 1, 1]","[2, 2, 0, 0, 0, 0, 2, 4, 4]"
188,719,1,0,False,0,"(-1, 3)","(1, 3)","[0, 0, 1, 2, 2, 0, 0, 0, 3, 3, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2]","[1, 3, 1, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
189,287,1,0,False,4,"(1, 2)","(0, 2)","[2, 2, 0, 0, 0, 0]","[0, 0, 0, 0, 4, 4]"
190,688,1,0,False,4,"(1, 2)","(0, 2)","[2, 1, 2, 2, 4, 4, 4, 4, 4]","[2, 0, 0, 0, 0, 2, 2, 2, 0]"
191,152,1,0,False,10,"(0, 2)","(0, 2)","[0, 2, 2, 2]","[2, 2, 0, 2]"
192,205,1,0,False,10,"(0, 2)","(0, 2)","[0, 0, 0, 0, 0, 0, 3]","[1, 2, 2, 0, 2, 2, 4]"
193,276,1,0,False,10,"(0, 2)","(0, 2)","[3, 1, 1, 1, 4, 4, 4]","[3, 3, 1, 3, 3, 3, 3]"
194,940,1,0,False,4,"(0, 3)","(1, 3)","[1, 3, 4, 4]","[1, 2, 2, 2]"
195,398,1,0,False,4,"(0, 3)","(1, 3)","[1, 3, 4, 4, 4, 4, 4]","[0, 0, 0, 3, 3, 0, 3]"
196,878,1,0,False,4,"(1, 2)","(0, 2)","[3, 3, 3, 3, 3, 0, 3]","[3, 3, 3, 3, 3, 3, 4]"
197,599,1,0,False,10,"(1, 3)","(1, 3)","[2, 2, 2, 2, 3, 1, 1, 2, 1, 1, 3]","[1, 2, 2, 2, 0, 0, 0, 0, 0, 4, 4]"
198,1001,0,1,True,10,"(1, 3)","(1, 3)","[2, 2, 2, 2]","[0, 3, 3, 3]"
199,1002,0,1,True,10,"(0, 2)","(0, 2)","[1, 3, 3, 3, 3, 3, 3]","[1, 2, 1, 1, 3, 3, 4]"
200,1003,0,1,True,-10,"(-1, -1)","(0, 2)","[2, 0]","[1, 1]"
201,668,0,1,False,10,"(1, 3)","(1, 3)","[0, 0, 2, 2, 2, 2, 1, 2, 1]","[0, 0, 0, 0, 4, 4, 4, 4, 4]"
202,90,0,1,False,10,"(0, 2)","(0, 2)","[1, 2, 2, 2, 0, 0, 3, 0]","[1, 2, 2, 2, 4, 4, 4, 4]"
203,22,0,1,False,10,"(1, 3)","(1, 3)","[1, 3, 3, 2, 2, 3, 3, 1, 1, 1, 2]","[2, 2, 2, 0, 2, 0, 4, 4, 4, 4, 4]"
204,279,0,1,False,10,"(0, 2)","(0, 2)","[1, 2, 1, 2, 2, 1]","[0, 0, 0, 0, 3, 4]"
205,32,0,1,False,10,"(0, 2)","(0, 2)","[1, 3, 2, 0, 0, 0, 0, 3]","[1, 1, 1, 2, 1, 1, 2, 2]"
206,324,0,1,False,10,"(0, 2)","(0, 2)","[0, 0, 3, 3, 3, 3, 3, 3]","[0, 0, 2, 2, 0, 2, 2, 4]"
207,80,0,1,False,10,"(0, 2)","(0, 2)","[1, 3, 1, 3, 3, 3, 3]","[2, 2, 2, 0, 2, 4, 4]"
208,903,0,1,False,10,"(1, 3)","(1, 3)","[1, 2, 3, 0, 0, 0, 0, 2]","[1, 1, 3, 3, 4, 4, 4, 4]"
209,722,0,1,False,10,"(1, 3)","(1, 3)","[3, 0, 0, 3, 2, 3, 3]","[1, 2, 1, 1, 3, 1, 4]"
210,176,0,1,False,10,"(0, 2)","(0, 2)","[0, 0, 0, 0, 3, 0]","[0, 0, 0, 2, 2, 2]"
211,515,0,1,False,10,"(0, 2)","(0, 2)","[0, 0, 2, 1, 2, 0]","[0, 0, 0, 2, 2, 2]"
212,229,0,1,False,10,"(1, 3)","(1, 3)","[1, 1, 2, 0, 0, 0, 2, 2, 0, 0, 0]","[1, 1, 1, 1, 3, 1, 4, 4, 4, 4, 4]"
213,887,0,1,False,10,"(0, 2)","(0, 2)","[1, 3, 2, 2, 2, 3, 0, 0, 0, 2]","[2, 2, 2, 1, 2, 4, 4, 4, 4, 4]"
214,222,0,1,False,10,"(0, 2)","(0, 2)","[1, 1, 0, 0, 0, 2, 2, 2, 0, 0, 0, 3]","[1, 1, 3, 1, 1, 2, 4, 4, 4, 4, 4, 4]"
215,155,0,1,False,10,"(1, 3)","(1, 3)","[1, 1, 0, 1, 2, 2, 2, 1]","[1, 1, 1, 1, 1, 3, 4, 4]"
216,998,0,1,False,10,"(0, 2)","(0, 2)","[3, 3, 0, 0, 0, 2, 2, 2, 2, 0, 0]","[0, 0, 3, 3, 3, 1, 3, 4, 4, 4, 4]"
217,508,0,1,False,10,"(1, 3)","(1, 3)","[3, 1, 1, 2, 2, 1, 4, 4]","[1, 2, 2, 2, 2, 2, 0, 0]"
218,347,0,1,False,10,"(1, 3)","(1, 3)","[1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 3, 3]","[1, 1, 1, 3, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4]"
219,126,0,1,False,10,"(1, 3)","(1, 3)","[2, 3, 3, 3, 3, 3, 2, 2, 0, 0, 0, 3, 1]","[1, 1, 2, 1, 1, 1, 3, 4, 4, 4, 4, 4, 4]"
220,102,0,1,False,10,"(0, 2)","(0, 2)","[2, 2, 1, 1, 1, 1, 3, 3, 1, 3, 3, 0, 0, 3]","[2, 2, 0, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
221,427,0,1,False,10,"(1, 3)","(1, 3)","[1, 0, 0, 3, 0, 0, 3, 1, 3]","[1, 2, 1, 2, 2, 2, 1, 2, 4]"
222,780,0,1,False,10,"(1, 3)","(1, 3)","[3, 3, 0, 3, 0, 3, 3, 1, 1, 2, 1, 2, 1, 1, 3, 3]","[2, 2, 2, 2, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
223,21,0,1,False,10,"(1, 3)","(1, 3)","[1, 0, 0, 1, 0, 1, 1, 2, 3, 0, 0, 2, 2, 2]","[1, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4]"
224,125,0,1,False,10,"(0, 2)","(0, 2)","[1, 1, 2, 2, 0, 2, 2, 2, 2, 3, 3, 0, 0, 0, 0, 0, 2, 2]","[0, 3, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
225,353,0,1,False,10,"(0, 2)","(0, 2)","[0, 0, 2, 2, 0, 0, 3]","[1, 1, 1, 3, 1, 3, 3]"
226,496,0,1,False,10,"(0, 2)","(0, 2)","[1, 0, 1, 0, 2, 2, 2, 2, 0, 2, 2, 2, 0]","[1, 1, 1, 1, 1, 2, 2, 2, 4, 4, 4, 4, 4]"
227,412,0,1,False,10,"(1, 3)","(1, 3)","[0, 0, 0, 1, 2, 2, 2, 2, 2, 2]","[3, 3, 3, 3, 4, 4, 4, 4, 4, 4]"
228,769,0,1,False,10,"(0, 2)","(0, 2)","[1, 2, 1, 1, 1, 3, 0, 3, 3]","[0, 0, 0, 3, 4, 4, 4, 4, 4]"
229,417,0,1,False,10,"(0, 2)","(0, 2)","[1, 1, 0, 2, 2, 2, 1]","[2, 1, 2, 2, 2, 4, 4]"
230,623,0,1,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 1, 2, 0, 1, 1, 4]","[3, 3, 1, 1, 3, 3, 3, 3, 3]"
231,1001,2,0,True,4,"(0, 3)","(1, 3)","[0, 3, 3, 3, 1, 1]","[0, 3, 3, 3, 4, 4]"
232,1002,2,0,True,10,"(0, 2)","(0, 2)","[1, 3, 3, 3, 3, 3, 3]","[0, 1, 2, 1, 1, 3, 3]"
233,1003,2,0,True,10,"(0, 2)","(0, 2)","[0, 0, 3, 3, 3, 3, 3, 3, 2, 0, 0, 0]","[0, 0, 1, 1, 1, 1, 2, 3, 3, 3, 4, 4]"
234,151,2,0,False,4,"(0, 3)","(1, 3)","[2, 2, 0, 0, 0, 2, 4]","[2, 0, 0, 2, 0, 2, 0]"
235,884,2,0,False,10,"(1, 3)","(1, 3)","[3, 0, 1, 0, 2, 2, 2, 0, 2, 1, 2]","[3, 3, 3, 0, 3, 3, 4, 4, 4, 4, 4]"
236,186,2,0,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 3, 3, 3, 1, 3, 3]","[0, 0, 0, 2, 0, 0, 3, 3, 3]"
237,188,2,0,False,10,"(1, 3)","(1, 3)","[2, 2, 2, 0, 0, 0, 2]","[0, 1, 3, 1, 1, 3, 1]"
238,285,2,0,False,4,"(0, 3)","(1, 3)","[2, 1, 1, 1, 1, 3, 4, 4, 4, 4]","[0, 0, 2, 2, 2, 2, 1, 2, 1, 1]"
239,398,2,0,False,4,"(0, 3)","(1, 3)","[3, 1, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 2, 3, 3, 1, 3]"
240,638,2,0,False,10,"(0, 2)","(0, 2)","[2, 1, 1, 1, 3, 1]","[0, 0, 1, 2, 2, 0]"
241,898,2,0,False,10,"(1, 3)","(1, 3)","[3, 0, 0, 0, 2, 0, 4, 4]","[1, 3, 1, 1, 1, 3, 3, 3]"
242,889,2,0,False,4,"(0, 3)","(1, 3)","[3, 3, 0, 0, 0]","[1, 3, 3, 3, 4]"
243,373,2,0,False,4,"(0, 3)","(1, 3)","[3, 3, 4, 4, 4]","[2, 2, 2, 0, 0]"
244,309,2,0,False,4,"(1, 2)","(0, 2)","[1, 1, 1, 2, 2, 3, 1, 1, 2, 2, 1, 1]","[2, 0, 0, 2, 0, 0, 0, 0, 3, 4, 4, 4]"
245,706,2,0,False,10,"(0, 2)","(0, 2)","[3, 3, 3, 3, 3, 4]","[0, 2, 2, 1, 1, 2]"
246,757,2,0,False,10,"(0, 2)","(0, 2)","[2, 2, 2, 2, 2, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 2, 2, 2, 2]"
247,992,2,0,False,10,"(1, 3)","(1, 3)","[2, 2, 2, 1, 4, 4, 4]","[2, 2, 1, 1, 1, 1, 2]"
248,862,2,0,False,10,"(0, 2)","(0, 2)","[0, 3, 3, 3]","[0, 3, 3, 0]"
249,360,2,0,False,10,"(0, 2)","(0, 2)","[0, 0, 0, 0, 4, 4, 4, 4]","[2, 2, 2, 0, 0, 3, 0, 3]"
250,551,2,0,False,-10,"(-1, -1)","(0, 2)","[0, 3, 3, 1, 1, 3]","[0, 0, 1, 2, 2, 2]"
251,108,2,0,False,10,"(0, 2)","(0, 2)","[3, 1, 1, 1]","[2, 1, 1, 2]"
252,464,2,0,False,4,"(1, 2)","(0, 2)","[2, 2, 1, 4, 4]","[1, 1, 1, 3, 1]"
253,500,2,0,False,-10,"(-1, -1)","(0, 2)","[1, 2, 2]","[1, 3, 3]"
254,234,2,0,False,10,"(0, 2)","(0, 2)","[2, 1, 1, 1, 1, 1, 1, 2, 0]","[3, 3, 0, 3, 3, 3, 3, 4, 4]"
255,394,2,0,False,10,"(0, 2)","(0, 2)","[1, 2, 2, 0, 0, 2, 2]","[0, 1, 1, 1, 1, 1, 4]"
256,31,2,0,False,10,"(0, 2)","(0, 2)","[3, 3, 2, 2, 2, 2, 0, 2, 2, 2, 1]","[1, 1, 3, 3, 1, 3, 3, 1, 3, 4, 4]"
257,25,2,0,False,4,"(0, 3)","(1, 3)","[2, 4, 4, 4, 4, 4]","[1, 1, 1, 1, 2, 2]"
258,359,2,0,False,4,"(0, 3)","(1, 3)","[2, 2, 2, 0, 2, 0, 0, 0, 3, 3, 3, 3]","[3, 3, 3, 3, 1, 1, 3, 4, 4, 4, 4, 4]"
259,117,2,0,False,10,"(0, 2)","(0, 2)","[1, 3, 3, 3]","[1, 3, 3, 3]"
260,817,2,0,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 1, 4, 4, 4, 4, 4, 4]","[1, 1, 1, 1, 3, 3, 3, 1, 3, 3]"
261,343,2,0,False,4,"(0, 3)","(1, 3)","[0, 0, 3, 3, 3, 3, 0, 2, 2, 0, 2]","[0, 1, 1, 1, 1, 1, 1, 1, 2, 4, 4]"
262,91,2,0,False,4,"(0, 3)","(1, 3)","[0, 0, 3, 4, 4, 4, 4, 4]","[0, 2, 0, 0, 2, 2, 2, 2]"
263,374,2,0,False,10,"(1, 3)","(1, 3)","[2, 2, 1, 1, 1, 2, 2, 0]","[1, 1, 1, 3, 3, 3, 3, 3]"
264,1001,0,0,True,10,"(1, 3)","(1, 3)","[2, 2, 2, 2]","[0, 3, 3, 3]"
265,1002,0,0,True,-10,"(-1, 2)","(0, 2)","[3, 3, 3, 0, 0, 0, 2, 2, 1, 2, 1, 1, 1, 1, 0, 0, 3, 3]","[1, 2, 1, 1, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
266,1003,0,0,True,-10,"(-1, -1)","(0, 2)","[0, 3, 3, 4, 4]","[1, 1, 3, 3, 3]"
267,924,0,0,False,-10,"(-1, -1)","(0, 2)","[2, 2, 2, 2, 0, 0, 0, 2, 4]","[3, 0, 0, 0, 0, 0, 0, 0, 2]"
268,158,0,0,False,-10,"(-1, 2)","(0, 2)","[1, 2, 2, 2, 0, 0, 0, 1, 1]","[2, 0, 2, 2, 2, 2, 2, 0, 4]"
269,892,0,0,False,-10,"(-1, 3)","(1, 3)","[2, 1, 1, 1, 1, 0, 0, 0, 0, 3, 3, 1, 1]","[1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4]"
270,789,0,0,False,-10,"(-1, 2)","(0, 2)","[1, 3, 3, 2, 2, 0, 2, 2, 2, 1, 2, 2]","[1, 1, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4]"
271,29,0,0,False,-10,"(-1, 2)","(0, 2)","[0, 0, 3, 3, 3, 0, 0, 2, 1, 3, 0, 0, 3, 3, 3, 3]","[1, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
272,513,0,0,False,-10,"(-1, -1)","(1, 3)","[2, 2, 3, 3, 3, 3, 0, 3, 4, 4]","[2, 2, 1, 1, 3, 1, 3, 1, 1, 1]"
273,755,0,0,False,-10,"(-1, 2)","(0, 2)","[1, 1, 2, 2, 2, 2, 2]","[1, 2, 1, 1, 2, 4, 4]"
274,387,0,0,False,-10,"(-1, -1)","(1, 3)","[0, 2, 4]","[1, 3, 3]"
275,877,0,0,False,-10,"(-1, 3)","(1, 3)","[1, 2, 1, 0, 0, 0, 3, 0, 0, 0, 2, 2, 2, 1, 0, 1, 3, 3]","[3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
276,681,0,0,False,10,"(1, 3)","(1, 3)","[1, 1, 1, 1, 2]","[1, 1, 1, 1, 2]"
277,961,0,0,False,4,"(1, 2)","(0, 2)","[1, 1, 0, 1, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2]","[1, 1, 1, 1, 2, 2, 0, 2, 0, 0, 0, 2, 0, 4]"
278,423,0,0,False,-10,"(-1, -1)","(1, 3)","[1, 1, 2, 2, 0, 3]","[0, 2, 0, 0, 2, 2]"
279,525,0,0,False,-10,"(-1, 3)","(1, 3)","[2, 0, 0, 2, 0, 0, 0, 0, 2, 1, 2, 1, 2, 0]","[0, 2, 2, 2, 0, 2, 2, 2, 2, 4, 4, 4, 4, 4]"
280,866,0,0,False,-10,"(-1, 3)","(1, 3)","[0, 0, 0, 0, 2, 1, 3, 1, 3, 3, 1]","[0, 0, 0, 3, 3, 3, 3, 3, 4, 4, 4]"
281,53,0,0,False,-10,"(-1, 3)","(1, 3)","[1, 1, 1, 1, 1, 1, 2, 2, 2]","[1, 2, 1, 1, 2, 4, 4, 4, 4]"
282,236,0,0,False,-10,"(-1, 2)","(0, 2)","[1, 2, 2, 2, 1, 0, 3, 3]","[0, 2, 2, 2, 2, 4, 4, 4]"
283,174,0,0,False,-10,"(-1, 3)","(1, 3)","[2, 0, 0, 2, 1, 2, 2, 2, 2]","[0, 0, 2, 2, 2, 4, 4, 4, 4]"
284,751,0,0,False,-10,"(-1, 3)","(1, 3)","[0, 1, 1, 1, 1, 1, 1, 2]","[2, 1, 1, 2, 2, 4, 4, 4]"
285,502,0,0,False,10,"(0, 2)","(0, 2)","[1, 1, 1, 1, 3, 3, 0, 0]","[3, 1, 3, 3, 4, 4, 4, 4]"
286,457,0,0,False,10,"(1, 3)","(1, 3)","[3, 3, 3, 1, 4, 4, 4, 4]","[3, 1, 1, 2, 1, 1, 1, 3]"
287,215,0,0,False,-10,"(-1, -1)","(0, 2)","[1, 0, 2, 1, 1, 4, 4]","[3, 1, 1, 3, 3, 3, 3]"
288,795,0,0,False,10,"(1, 3)","(1, 3)","[3, 2, 0, 3, 3, 2, 2, 2, 2, 3, 3, 3, 3, 0, 3, 0, 0, 0, 0]","[0, 0, 0, 0, 2, 2, 2, 1, 2, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
289,284,0,0,False,-10,"(-1, 3)","(1, 3)","[1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 0]","[1, 1, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4]"
290,505,0,0,False,-10,"(-1, 3)","(1, 3)","[0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2]","[1, 2, 2, 2, 2, 2, 2, 4, 4, 4, 4]"
291,102,0,0,False,-10,"(-1, 2)","(0, 2)","[2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1]","[2, 2, 0, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
292,707,0,0,False,4,"(0, 3)","(1, 3)","[0, 0, 0, 4]","[1, 3, 3, 3]"
293,26,0,0,False,-10,"(-1, 2)","(0, 2)","[1, 1, 0, 0, 1, 2, 2, 2]","[0, 2, 2, 2, 2, 2, 2, 4]"
294,260,0,0,False,10,"(0, 2)","(0, 2)","[2, 2, 2, 2, 1, 4, 4]","[2, 2, 2, 1, 2, 2, 2]"
295,594,0,0,False,-10,"(-1, 3)","(1, 3)","[0, 2, 2, 2, 2, 1, 0, 0, 3, 3, 3, 1, 2, 2]","[0, 0, 0, 0, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4]"
296,257,0,0,False,4,"(0, 3)","(1, 3)","[3, 3, 0, 0, 2, 2, 2, 2, 2, 2]","[1, 1, 1, 1, 3, 3, 4, 4, 4, 4]"
297,1001,0,0,True,10,"(1, 3)","(1, 3)","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2]","[0, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
298,1002,0,0,True,-10,"(-1, -1)","(0, 2)","[4, 4, 4, 4]","[1, 2, 1, 1]"
299,1003,0,0,True,-10,"(-1, 2)","(0, 2)","[4, 4, 4, 4, 2, 4, 4, 4, 4, 0, 3, 3, 3]","[1, 1, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4]"
300,957,0,0,False,-10,"(-1, -1)","(0, 2)","[1, 3, 2, 2, 3, 4]","[1, 2, 2, 2, 0, 0]"
301,85,0,0,False,10,"(1, 3)","(1, 3)","[2, 2, 2, 2, 2, 4, 4, 4, 4]","[2, 2, 2, 1, 2, 1, 1, 1, 2]"
302,555,0,0,False,0,"(-1, 3)","(1, 3)","[2, 3, 3, 2, 2, 4, 4, 4, 1, 1, 1, 0, 0, 3, 3, 3, 3, 1, 1, 1]","[1, 1, 2, 2, 1, 1, 1, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
303,310,0,0,False,-10,"(-1, 3)","(1, 3)","[0, 2, 3, 0, 2, 1, 1, 0, 3, 1, 1, 1, 2, 2, 1, 2, 1, 1, 3, 3]","[3, 1, 1, 1, 3, 3, 1, 1, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
304,52,0,0,False,-10,"(-1, 2)","(0, 2)","[2, 2, 0, 0, 3, 3]","[1, 1, 3, 3, 4, 4]"
305,443,0,0,False,-10,"(-1, 2)","(0, 2)","[2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 2, 2]","[1, 3, 3, 3, 3, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
306,209,0,0,False,-10,"(-1, 2)","(0, 2)","[0, 0, 3, 3, 3, 3, 3, 0, 2]","[3, 0, 0, 0, 0, 0, 2, 4, 4]"
307,797,0,0,False,-10,"(-1, 2)","(0, 2)","[3, 2, 1, 1, 1, 1, 3, 3, 3, 3]","[1, 1, 3, 3, 4, 4, 4, 4, 4, 4]"
308,568,0,0,False,4,"(0, 3)","(1, 3)","[2, 2, 2, 2, 2, 2, 1, 1]","[1, 1, 1, 3, 3, 1, 4, 4]"
309,639,0,0,False,-10,"(-1, -1)","(0, 2)","[3, 3, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 2]"
310,202,0,0,False,-10,"(-1, -1)","(1, 3)","[1, 2, 2, 4, 4, 4, 4, 4]","[1, 1, 1, 1, 1, 1, 2, 2]"
311,71,0,0,False,-10,"(-1, -1)","(0, 2)","[2, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 3, 3, 3, 3, 3, 3, 0, 0, 2]"
312,199,0,0,False,-10,"(-1, -1)","(1, 3)","[1, 1, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[1, 1, 2, 2, 2, 1, 1, 1, 1, 3, 3, 3, 3, 3, 0, 3, 0]"
313,569,0,0,False,-10,"(-1, -1)","(1, 3)","[2, 2, 3, 4, 4, 4, 4, 4, 4]","[1, 2, 1, 1, 1, 1, 1, 2, 2]"
314,16,0,0,False,4,"(1, 2)","(0, 2)","[1, 1, 1, 0, 2, 2, 2, 2, 1, 1, 1, 2, 2, 2]","[2, 2, 2, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
315,76,0,0,False,-10,"(-1, -1)","(0, 2)","[2, 3, 3, 3, 0, 0, 0, 4]","[1, 1, 1, 1, 3, 3, 3, 3]"
316,895,0,0,False,-10,"(-1, 3)","(1, 3)","[3, 3, 2, 3, 3, 1, 3, 3]","[1, 1, 1, 2, 4, 4, 4, 4]"
317,168,0,0,False,-10,"(-1, 3)","(1, 3)","[0, 0, 3, 0, 1, 2, 2, 2, 1]","[1, 2, 2, 2, 2, 1, 4, 4, 4]"
318,737,0,0,False,-10,"(-1, 3)","(1, 3)","[0, 0, 0, 0, 0, 1, 1]","[3, 1, 1, 1, 1, 3, 4]"
319,690,0,0,False,-10,"(-1, -1)","(1, 3)","[0, 1, 2, 0, 0, 0, 2, 4]","[1, 3, 3, 0, 0, 0, 3, 0]"
320,453,0,0,False,-10,"(-1, -1)","(0, 2)","[1, 2, 0]","[1, 1, 1]"
321,505,0,0,False,-10,"(-1, 3)","(1, 3)","[0, 0, 0, 0, 0, 0, 2, 2, 2]","[1, 2, 2, 2, 2, 2, 2, 4, 4]"
322,468,0,0,False,-10,"(-1, 2)","(0, 2)","[2, 1, 1, 1, 1, 3, 3, 3, 3, 0]","[1, 1, 1, 2, 4, 4, 4, 4, 4, 4]"
323,870,0,0,False,-10,"(-1, -1)","(1, 3)","[1, 1]","[0, 2]"
324,304,0,0,False,-10,"(-1, 2)","(0, 2)","[2, 2, 2, 2, 3, 0, 3, 3]","[1, 1, 3, 3, 3, 3, 4, 4]"
325,672,0,0,False,-10,"(-1, 2)","(0, 2)","[3, 3, 3, 0, 0, 2, 2, 2]","[1, 2, 2, 2, 2, 2, 2, 4]"
326,367,0,0,False,-10,"(-1, -1)","(0, 2)","[3, 3, 3, 0, 2, 4, 4, 4]","[3, 3, 0, 0, 3, 3, 3, 3]"
327,891,0,0,False,-10,"(-1, 2)","(0, 2)","[2, 2, 0, 3, 0, 1, 1]","[1, 1, 1, 3, 4, 4, 4]"
328,495,0,0,False,-10,"(-1, 2)","(0, 2)","[2, 3, 1, 1, 3, 1, 1, 2, 2, 1, 2]","[1, 1, 2, 2, 2, 1, 2, 4, 4, 4, 4]"
329,975,0,0,False,-10,"(-1, 2)","(0, 2)","[3, 3, 0, 0, 0, 2, 2, 2, 1]","[2, 1, 1, 2, 2, 2, 2, 1, 4]"
330,1001,1,0,True,0,"(-1, 3)","(1, 3)","[0, 2, 1, 0, 3, 2, 1, 3, 0, 2, 1, 3, 0, 2, 0, 2, 3, 0, 1, 1]","[0, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
331,1002,1,0,True,-10,"(-1, -1)","(0, 2)","[1, 3, 0, 2]","[1, 2, 1, 1]"
